file,sheet,codice_rispondente,col_index,domanda,risposta,etichette
Studenti.xlsx,Risposte del modulo 1,Ummo22,7,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua pratica di studio?,Non ho incontrato difficoltà,
Studenti.xlsx,Risposte del modulo 1,Ummo22,9,"In base alla tua esperiezia, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nello studio?",Pro mi aiuta in ciò che non ho capito bene e contro non sempre mi fornisce ciò che ho richiesto,
Studenti.xlsx,Risposte del modulo 1,Ummo22,10,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate per lo studio?E perché?",Può essere usata come supporto ma senza esagerare perché altrimenti non sfruttiamo a pieno le nostre capacità,
Studenti.xlsx,Risposte del modulo 1,ieri23,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Studenti.xlsx,Risposte del modulo 1,ieri23,2,Quali sono i tuoi strumenti preferiti e perché?,"DeepSeek, perché è gratuito e più potente di Chatgpt",
Studenti.xlsx,Risposte del modulo 1,ieri23,3,In che modo utilizzi l'intelligenza artificiale per personalizzare il tuo studio?,"Produrre scalette organizzative, avere delucidazioni su concetti che non capisco",
Studenti.xlsx,Risposte del modulo 1,ieri23,4,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.","spiegami questo concetto: *testo, immagine, file che non ho capito*",
Studenti.xlsx,Risposte del modulo 1,ieri23,5,In che modo l'intelligenza artificiale ti aiuta a migliorare ad apprendere?,Può fornire degli spunti di riflessione alternativi,
Studenti.xlsx,Risposte del modulo 1,ieri23,6,Puoi fornire esempi specifici di come l'IA ha migliorato il tuo apprendimento?,"Mi ha dato la possibilità di comprendere delle nozioni riguardo i disturbi psicotici, che nelle slides non erano chiarissime, spiegandomi meglio alcune definizioni",
Studenti.xlsx,Risposte del modulo 1,ieri23,7,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua pratica di studio?,A volte lo strumento non era in grado di rispondere in modo accurato ed adeguato alla richiesta,
Studenti.xlsx,Risposte del modulo 1,ieri23,9,"In base alla tua esperiezia, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nello studio?","pro: risparmiare tempo, avere spiegazioni specifiche, avere un aiuto nell’organizzazione; contro: si può andare incontro ad errori, informazioni errate",
Studenti.xlsx,Risposte del modulo 1,ieri23,10,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate per lo studio?E perché?","utilizzarli per scrivere elaborati senza trarre semplicemente uno spunto e rielaborare, perché in questo modo si produce un testo che non è originale e personale",
Studenti.xlsx,Risposte del modulo 1,glia26,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",la utilizzo,
Studenti.xlsx,Risposte del modulo 1,glia26,2,Quali sono i tuoi strumenti preferiti e perché?,"Chat gpt, è molto veloce e efficente disposto a correzioni",
Studenti.xlsx,Risposte del modulo 1,glia26,3,In che modo utilizzi l'intelligenza artificiale per personalizzare il tuo studio?,Approfondisco argomenti poco chiari e chiedo spiegazioni passaggi e concetti che non ho capito,
Studenti.xlsx,Risposte del modulo 1,glia26,4,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.",Chat gpt,
Studenti.xlsx,Risposte del modulo 1,glia26,5,In che modo l'intelligenza artificiale ti aiuta a migliorare ad apprendere?,Mi spiega meglio i concetti e dà più informazioni,
Studenti.xlsx,Risposte del modulo 1,glia26,6,Puoi fornire esempi specifici di come l'IA ha migliorato il tuo apprendimento?,Chiedo di fare esempi per l’applicazione di criteri diagnostici ad un caso più generale,
Studenti.xlsx,Risposte del modulo 1,glia26,7,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua pratica di studio?,delle volte le informazioni non sono totalmente corrette,
Studenti.xlsx,Risposte del modulo 1,glia26,9,"In base alla tua esperiezia, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nello studio?","I pro sono la specificità e la velocità del sistema, i contro è che avendo dati molto vasti spesso non rispondono precisamente a ciò che chiedo",
Studenti.xlsx,Risposte del modulo 1,glia26,10,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate per lo studio?E perché?",Consigli dal punto di vista psicologico poiché non ha il lato empatico umano,
Studenti.xlsx,Risposte del modulo 1,iase11,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Studenti.xlsx,Risposte del modulo 1,iase11,2,Quali sono i tuoi strumenti preferiti e perché?,Chat GPT per la traduzione di una lingua non conosciuta e per la spiegazione di argomenti complessi,
Studenti.xlsx,Risposte del modulo 1,iase11,3,In che modo utilizzi l'intelligenza artificiale per personalizzare il tuo studio?,"Spiegazione di argomenti complessi, informazioni specifiche e nomi di ricerche",
Studenti.xlsx,Risposte del modulo 1,iase11,4,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.","""Puoi spiegarmi in parole semplici il seguente argomento?""; ""Puoi tradurmi il seguente testo in italiano?""; ""Potresti elencarmi delle ricerche correlate al seguente argomento?""",
Studenti.xlsx,Risposte del modulo 1,iase11,5,In che modo l'intelligenza artificiale ti aiuta a migliorare ad apprendere?,"Spiegandomi in maniera semplice argomenti complessi che richiederebbero la consultazione di più libri e quindi maggior tempo. Inoltre, traducendo da tutte le lingue, mi aiuta a comprendere testi non scritti in lingua italiana o inglese.",
Studenti.xlsx,Risposte del modulo 1,iase11,6,Puoi fornire esempi specifici di come l'IA ha migliorato il tuo apprendimento?,"Mi sono ritrovata più volte a non comprendere o non trovare nei libri la spiegazione di un particolare argomento. Tramite l'IA sono riuscita a trovarlo e comprenderlo velocemente. Inoltre, nella stesura di una tesi o di un tema, in cui vengono utilizzate fonti di lingue diverse, mi è stata utilissima la traduzione in lingua italiana.",
Studenti.xlsx,Risposte del modulo 1,iase11,7,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua pratica di studio?,Nessuna,
Studenti.xlsx,Risposte del modulo 1,iase11,9,"In base alla tua esperiezia, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nello studio?","I pro sono sicuramente la velocità e le varie attività a disposizione che aiutano lo studio. L'unico contro che posso riscontrare è proprio la facilità di ricerca e aiuto, che possono sfociare in un abuso dell'IA con diminuzione di autonomia e iniziativa nello studio.",
Studenti.xlsx,Risposte del modulo 1,iase11,10,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate per lo studio?E perché?","Il risolvere quiz e test e nella stesura di tesi e temi. Secondo me è importante che l'uomo continui a ragionare, studiare e avere un proprio pensiero espresso in temi e tesi, in modo che l'IA sia un qualcosa di utile in più, non un sostituto di noi stessi.",
Studenti.xlsx,Risposte del modulo 1,BARA20,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Studenti.xlsx,Risposte del modulo 1,BARA20,2,Quali sono i tuoi strumenti preferiti e perché?,"Chat gpt perché mi fornisce una guida per la stesura dei riassunti, evidenziando i concetti chiavi e rendendo più discorsivo il contenuto.",
Studenti.xlsx,Risposte del modulo 1,BARA20,3,In che modo utilizzi l'intelligenza artificiale per personalizzare il tuo studio?,Lo utilizzo principalmente come ausilio per la stesura dei riassunti o per chiarire concetti complessi,
Studenti.xlsx,Risposte del modulo 1,BARA20,4,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.","Perfavore mi puoi riassumere questo paragrafo, rendendolo chiaro e discorsivo senza omettere concetti importanti",
Studenti.xlsx,Risposte del modulo 1,BARA20,5,In che modo l'intelligenza artificiale ti aiuta a migliorare ad apprendere?,"con l’ausilio dell’intelligenza artificiale riesco ad essere più veloce nella preparazione dei riassunti, fondamentali per me nello studio",
Studenti.xlsx,Risposte del modulo 1,BARA20,6,Puoi fornire esempi specifici di come l'IA ha migliorato il tuo apprendimento?,"mi ha aiutato a creare dei riassunti concisi e ben fatti, facilitando il mio studio quotidiano e permettendomi di concentrarmi maggiormente sulla ripetizione",
Studenti.xlsx,Risposte del modulo 1,BARA20,7,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua pratica di studio?,"Non molte, a volte però non risponde pienamente alle mie domande o richieste",
Studenti.xlsx,Risposte del modulo 1,BARA20,9,"In base alla tua esperiezia, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nello studio?","Sicuramente l’intelligenza artificiale ti permette di agevolare lo studio, aiutandoti nella preparazione dei materiali o come supporto per la ripetizione in vista dell’esame. Tuttavia, un contro da tenere in considerazione è quello di diventare “dipendenti” da questi ausili, non riuscendo a studiare senza l’intelligenza artificiale.",
Studenti.xlsx,Risposte del modulo 1,BARA20,10,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate per lo studio?E perché?","l’intelligenza artificiale non dovrebbe essere utilizzata per svolgere temi o tesine, deve essere un semplice ausilio per agevolare lo studio",
Studenti.xlsx,Risposte del modulo 1,Enzi01,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Studenti.xlsx,Risposte del modulo 1,Enzi01,2,Quali sono i tuoi strumenti preferiti e perché?,"Chat gpt, perché è facile da utilizzare e mi fornisce sempre risposte coerenti e complete, utili allo scopo",
Studenti.xlsx,Risposte del modulo 1,Enzi01,3,In che modo utilizzi l'intelligenza artificiale per personalizzare il tuo studio?,"Traduzione di testi, richiesta di informazioni rispetto ad alcuni argomenti, organizzazione di appunti",
Studenti.xlsx,Risposte del modulo 1,Enzi01,4,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.",Potresti darmi altre informazioni rispetto all’argomento x,
Studenti.xlsx,Risposte del modulo 1,Enzi01,5,In che modo l'intelligenza artificiale ti aiuta a migliorare ad apprendere?,Dandomi una visione più completa di un argomento,
Studenti.xlsx,Risposte del modulo 1,Enzi01,6,Puoi fornire esempi specifici di come l'IA ha migliorato il tuo apprendimento?,Facendomi capire che alcune informazioni che avevo erano sbagliate,
Studenti.xlsx,Risposte del modulo 1,Enzi01,7,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua pratica di studio?,Nessuna,
Studenti.xlsx,Risposte del modulo 1,Enzi01,9,"In base alla tua esperiezia, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nello studio?","I pro sono sicuramente le informazioni in più che mi fornisce l’intelligenza artificiale, la traduzione simultanea e la ricerca di per esempio, articoli scientifici 
I contro sono che è necessario controllare la provenienza per esempio di alcune informazione per verificare che siano giuste",
Studenti.xlsx,Risposte del modulo 1,Enzi01,10,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate per lo studio?E perché?",Farsi scrivere per esempio un’intera tesi o testo dall’Ia senza controllare che le fonti siano reali ed abbiano basi scientifiche,
Studenti.xlsx,Risposte del modulo 1,ucci19,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",“_”,
Studenti.xlsx,Risposte del modulo 1,ucci19,2,Quali sono i tuoi strumenti preferiti e perché?,Assistenti vocali e chatgpt (comodità e velocità),
Studenti.xlsx,Risposte del modulo 1,ucci19,3,In che modo utilizzi l'intelligenza artificiale per personalizzare il tuo studio?,Approfondimenti e organizzazione,
Studenti.xlsx,Risposte del modulo 1,ucci19,4,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.",Protresti aiutarmi a schematizzare un determinato argomento ? Mi aiuteresti a trovare la correlazione tra … e …,
Studenti.xlsx,Risposte del modulo 1,ucci19,5,In che modo l'intelligenza artificiale ti aiuta a migliorare ad apprendere?,Attraverso ad esempio schematizzazione o approfondimento di argomenti,
Studenti.xlsx,Risposte del modulo 1,ucci19,6,Puoi fornire esempi specifici di come l'IA ha migliorato il tuo apprendimento?,"Magari trovando informazioni, non facilmente reperibili altrove",
Studenti.xlsx,Risposte del modulo 1,ucci19,7,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua pratica di studio?,Poco,
Studenti.xlsx,Risposte del modulo 1,ucci19,9,"In base alla tua esperiezia, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nello studio?","Il rischio principale per me è l’abuso, rischiando di sostituire ciò che potrebbe essere svolto da noi ma per comodità farlo svolgere dall’AI",
